description,has_signal
P13264|EUKARYA|NO_SP|0,0
Q9LXR9|EUKARYA|NO_SP|0,0
Q9SB47|EUKARYA|NO_SP|1,0
Q6L4R7|EUKARYA|NO_SP|0,0
O75920|EUKARYA|NO_SP|2,0
Q9FWA3|EUKARYA|NO_SP|2,0
P52789|EUKARYA|NO_SP|2,0
Q14457|EUKARYA|NO_SP|2,0
Q8K1M6|EUKARYA|NO_SP|0,0
P70473|EUKARYA|NO_SP|0,0
P40581|EUKARYA|NO_SP|2,0
P49662|EUKARYA|NO_SP|2,0
O23141|EUKARYA|NO_SP|0,0
O74560|EUKARYA|NO_SP|2,0
Q7Y0B9|EUKARYA|NO_SP|0,0
P19532|EUKARYA|NO_SP|0,0
O00560|EUKARYA|NO_SP|2,0
A1A4I9|EUKARYA|NO_SP|2,0
P17608|EUKARYA|NO_SP|0,0
Q9UPV9|EUKARYA|NO_SP|2,0
P46462|EUKARYA|NO_SP|2,0
Q9R210|EUKARYA|NO_SP|0,0
Q9ESK9|EUKARYA|NO_SP|1,0
Q9Y3C4|EUKARYA|NO_SP|2,0
Q96LW4|EUKARYA|NO_SP|1,0
Q5XIM7|EUKARYA|NO_SP|0,0
P30044|EUKARYA|NO_SP|0,0
Q8IXQ6|EUKARYA|NO_SP|2,0
P55072|EUKARYA|NO_SP|2,0
Q9NZC7|EUKARYA|NO_SP|0,0
P22217|EUKARYA|NO_SP|2,0
P12931|EUKARYA|NO_SP|0,0
O00204|EUKARYA|NO_SP|2,0
Q13501|EUKARYA|NO_SP|0,0
Q8IZQ1|EUKARYA|NO_SP|1,0
Q9Y4E8|EUKARYA|NO_SP|1,0
Q5HZ00|EUKARYA|NO_SP|2,0
J9VE33|EUKARYA|NO_SP|0,0
Q6FI81|EUKARYA|NO_SP|2,0
Q62167|EUKARYA|NO_SP|2,0
P63036|EUKARYA|NO_SP|0,0
Q23272|EUKARYA|NO_SP|2,0
Q9SI64|EUKARYA|NO_SP|0,0
P23787|EUKARYA|NO_SP|2,0
P56192|EUKARYA|NO_SP|2,0
Q5TA50|EUKARYA|NO_SP|1,0
Q12904|EUKARYA|NO_SP|2,0
Q92905|EUKARYA|NO_SP|1,0
Q9Z286|EUKARYA|NO_SP|2,0
Q9JIF0|EUKARYA|NO_SP|2,0
Q94BQ3|EUKARYA|NO_SP|1,0
Q91VR5|EUKARYA|NO_SP|0,0
O94874|EUKARYA|NO_SP|2,0
Q8LGB6|EUKARYA|NO_SP|0,0
Q03941|EUKARYA|NO_SP|0,0
Q8BXR9|EUKARYA|NO_SP|0,0
A3KMH1|EUKARYA|NO_SP|0,0
Q96LW7|EUKARYA|NO_SP|1,0
P85125|EUKARYA|NO_SP|2,0
F4HZG9|EUKARYA|NO_SP|0,0
Q94IG7|EUKARYA|NO_SP|0,0
Q9SH69|EUKARYA|NO_SP|2,0
Q62651|EUKARYA|NO_SP|2,0
W8JWV8|EUKARYA|NO_SP|2,0
Q7XBY6|EUKARYA|NO_SP|0,0
Q12208|EUKARYA|NO_SP|1,0
Q8L7K4|EUKARYA|NO_SP|2,0
Q10FT0|EUKARYA|NO_SP|0,0
Q8WWH5|EUKARYA|NO_SP|0,0
A0A2P1GIW2|EUKARYA|NO_SP|1,0
A0A2P1GIW3|EUKARYA|NO_SP|1,0
P40051|EUKARYA|NO_SP|2,0
L7N1X6|EUKARYA|NO_SP|2,0
U5NH37|EUKARYA|NO_SP|2,0
P48567|EUKARYA|NO_SP|2,0
C7B178|EUKARYA|NO_SP|1,0
Q8BXP5|EUKARYA|NO_SP|1,0
Q9NVD3|EUKARYA|NO_SP|2,0
Q9VYS5|EUKARYA|NO_SP|1,0
Q9D4W2|EUKARYA|NO_SP|2,0
Q9BKU8|EUKARYA|NO_SP|2,0
P47148|EUKARYA|NO_SP|2,0
O88597|EUKARYA|NO_SP|2,0
P40121|EUKARYA|NO_SP|2,0
Q09LZ8|EUKARYA|NO_SP|1,0
Q8IUR7|EUKARYA|NO_SP|2,0
Q0D9C4|EUKARYA|NO_SP|2,0
Q13131|EUKARYA|NO_SP|0,0
Q9SZ58|EUKARYA|NO_SP|1,0
A9XMT3|EUKARYA|NO_SP|1,0
Q7Z2E3|EUKARYA|NO_SP|0,0
P60710|EUKARYA|NO_SP|0,0
P51662|EUKARYA|NO_SP|1,0
Q9NWD9|EUKARYA|NO_SP|0,0
Q9DBL9|EUKARYA|NO_SP|1,0
Q99NB7|EUKARYA|NO_SP|2,0
P41183|EUKARYA|NO_SP|0,0
P70343|EUKARYA|NO_SP|2,0
Q9LUT0|EUKARYA|NO_SP|2,0
Q9QXG4|EUKARYA|NO_SP|0,0
P61209|EUKARYA|NO_SP|0,0
Q53KW9|EUKARYA|NO_SP|2,0
Q9DBY5|EUKARYA|NO_SP|2,0
C0RWW9|EUKARYA|NO_SP|2,0
Q641G7|EUKARYA|NO_SP|1,0
A0A3B6MPP5|EUKARYA|NO_SP|0,0
Q8IG69|EUKARYA|NO_SP|2,0
Q9LT57|EUKARYA|NO_SP|2,0
Q8LG70|EUKARYA|NO_SP|0,0
A0A2K3DZC4|EUKARYA|NO_SP|2,0
A1DPK7|EUKARYA|NO_SP|1,0
Q9NUS5|EUKARYA|NO_SP|1,0
P24452|EUKARYA|NO_SP|2,0
P59220|EUKARYA|NO_SP|0,0
Q14094|EUKARYA|NO_SP|2,0
Q9Y2V0|EUKARYA|NO_SP|1,0
Q8WXI4|EUKARYA|NO_SP|2,0
Q3TSG4|EUKARYA|NO_SP|0,0
P15999|EUKARYA|NO_SP|0,0
Q80TT2|EUKARYA|NO_SP|1,0
Q42547|EUKARYA|NO_SP|2,0
P30658|EUKARYA|NO_SP|2,0
B8AVJ9|EUKARYA|NO_SP|0,0
Q10S82|EUKARYA|NO_SP|2,0
P06541|EUKARYA|NO_SP|2,0
P25705|EUKARYA|NO_SP|0,0
Q9C8Z9|EUKARYA|NO_SP|0,0
B6E107|EUKARYA|NO_SP|0,0
O14867|EUKARYA|NO_SP|0,0
Q14444|EUKARYA|NO_SP|0,0
Q23670|EUKARYA|NO_SP|2,0
K4D3V7|EUKARYA|NO_SP|1,0
O60763|EUKARYA|NO_SP|1,0
Q0D3I7|EUKARYA|NO_SP|2,0
Q09805|EUKARYA|NO_SP|2,0
Q9VX88|EUKARYA|NO_SP|0,0
P0CU09|EUKARYA|NO_SP|2,0
Q05516|EUKARYA|NO_SP|0,0
Q96NC0|EUKARYA|NO_SP|2,0
G5EEG7|EUKARYA|NO_SP|2,0
Q9N2W5|EUKARYA|NO_SP|0,0
F1LTR1|EUKARYA|NO_SP|1,0
Q5D1E7|EUKARYA|NO_SP|1,0
P08042|EUKARYA|NO_SP|0,0
P11378|EUKARYA|NO_SP|0,0
Q8WT44|EUKARYA|NO_SP|2,0
B6TTV8|EUKARYA|NO_SP|0,0
Q9BZH6|EUKARYA|NO_SP|1,0
Q96NB3|EUKARYA|NO_SP|2,0
Q9ZQZ6|EUKARYA|NO_SP|0,0
Q8W586|EUKARYA|NO_SP|2,0
Q9LPZ4|EUKARYA|NO_SP|1,0
A1Z8D0|EUKARYA|NO_SP|1,0
Q9CYF5|EUKARYA|NO_SP|0,0
O82239|EUKARYA|NO_SP|2,0
Q94A52|EUKARYA|NO_SP|0,0
Q9LVD0|EUKARYA|NO_SP|2,0
P08621|EUKARYA|NO_SP|0,0
Q76B40|EUKARYA|NO_SP|2,0
P41848|EUKARYA|NO_SP|2,0
O45717|EUKARYA|NO_SP|2,0
O00443|EUKARYA|NO_SP|1,0
Q494U1|EUKARYA|NO_SP|0,0
P83870|EUKARYA|NO_SP|1,0
P20264|EUKARYA|NO_SP|0,0
Q13127|EUKARYA|NO_SP|2,0
O54963|EUKARYA|NO_SP|2,0
O88569|EUKARYA|NO_SP|0,0
A1A6H3|EUKARYA|NO_SP|0,0
Q9BRS2|EUKARYA|NO_SP|0,0
P62908|EUKARYA|NO_SP|1,0
K4PW38|EUKARYA|NO_SP|0,0
Q9M084|EUKARYA|NO_SP|2,0
Q0WVX5|EUKARYA|NO_SP|1,0
Q8I8U7|EUKARYA|NO_SP|0,0
P49085|EUKARYA|NO_SP|0,0
Q3V2A7|EUKARYA|NO_SP|2,0
Q5DTW7|EUKARYA|NO_SP|1,0
Q06559|EUKARYA|NO_SP|1,0
Q15047|EUKARYA|NO_SP|2,0
Q99619|EUKARYA|NO_SP|0,0
Q91V81|EUKARYA|NO_SP|0,0
P13631|EUKARYA|NO_SP|0,0
Q15382|EUKARYA|NO_SP|0,0
D0PX88|EUKARYA|NO_SP|2,0
Q9CA45|EUKARYA|NO_SP|1,0
O94811|EUKARYA|NO_SP|0,0
Q5NE24|EUKARYA|NO_SP|2,0
B4FSG1|EUKARYA|NO_SP|0,0
Q6EI12|EUKARYA|NO_SP|0,0
Q9NW64|EUKARYA|NO_SP|1,0
Q9C707|EUKARYA|NO_SP|1,0
O75677|EUKARYA|NO_SP|2,0
Q9XZ34|EUKARYA|NO_SP|2,0
G2XKQ0|EUKARYA|NO_SP|0,0
Q871K1|EUKARYA|NO_SP|1,0
Q9CQT2|EUKARYA|NO_SP|0,0
P53879|EUKARYA|NO_SP|0,0
P11414|EUKARYA|NO_SP|2,0
Q13950|EUKARYA|NO_SP|0,0
Q04491|EUKARYA|NO_SP|2,0
Q94AQ9|EUKARYA|NO_SP|1,0
Q96SB4|EUKARYA|NO_SP|0,0
Q8R104|EUKARYA|NO_SP|0,0
Q96A44|EUKARYA|NO_SP|0,0
Q6IDB6|EUKARYA|NO_SP|2,0
Q3UNW5|EUKARYA|NO_SP|1,0
B0KZ40|EUKARYA|NO_SP|0,0
Q9VIW3|EUKARYA|NO_SP|0,0
Q9FFD2|EUKARYA|NO_SP|2,0
P10664|EUKARYA|NO_SP|2,0
O95059|EUKARYA|NO_SP|2,0
P28700|EUKARYA|NO_SP|0,0
Q9W3U1|EUKARYA|NO_SP|1,0
Q7K2X8|EUKARYA|NO_SP|2,0
Q86V20|EUKARYA|NO_SP|2,0
Q940H6|EUKARYA|NO_SP|0,0
Q12899|EUKARYA|NO_SP|0,0
Q02629|EUKARYA|NO_SP|0,0
P52948|EUKARYA|NO_SP|0,0
P17955|EUKARYA|NO_SP|0,0
O14832|EUKARYA|NO_SP|2,0
Q3UK78|EUKARYA|NO_SP|0,0
Q9VKM1|EUKARYA|NO_SP|0,0
Q9UHV8|EUKARYA|NO_SP|2,0
Q8NAV1|EUKARYA|NO_SP|2,0
Q6P087|EUKARYA|NO_SP|0,0
Q9FMN0|EUKARYA|NO_SP|1,0
P08635|EUKARYA|NO_SP|2,0
Q0WT24|EUKARYA|NO_SP|2,0
P35226|EUKARYA|NO_SP|0,0
O55102|EUKARYA|NO_SP|0,0
A0JN39|EUKARYA|NO_SP|2,0
Q9UTL1|EUKARYA|NO_SP|1,0
Q9SQ68|EUKARYA|NO_SP|0,0
P14137|EUKARYA|NO_SP|2,0
P40615|EUKARYA|NO_SP|1,0
A1Z9L3|EUKARYA|NO_SP|0,0
P0DO02|EUKARYA|NO_SP|0,0
Q9QYR7|EUKARYA|NO_SP|0,0
O95433|EUKARYA|NO_SP|1,0
P22027|EUKARYA|NO_SP|1,0
P41958|EUKARYA|NO_SP|2,0
Q9QZE5|EUKARYA|NO_SP|1,0
Q6KAU8|EUKARYA|NO_SP|2,0
P48360|EUKARYA|NO_SP|0,0
Q96AJ1|EUKARYA|NO_SP|2,0
Q02067|EUKARYA|NO_SP|0,0
P0DPG3|EUKARYA|NO_SP|2,0
Q8RWS4|EUKARYA|NO_SP|1,0
P25819|EUKARYA|NO_SP|2,0
Q99828|EUKARYA|NO_SP|2,0
A0A140G945|EUKARYA|NO_SP|0,0
O59705|EUKARYA|NO_SP|2,0
A0A0G2K047|EUKARYA|NO_SP|0,0
Q9C9M6|EUKARYA|NO_SP|2,0
A7TUE1|EUKARYA|NO_SP|1,0
P40202|EUKARYA|NO_SP|2,0
Q9Y375|EUKARYA|NO_SP|0,0
Q9D8F1|EUKARYA|NO_SP|2,0
Q336R3|EUKARYA|NO_SP|1,0
Q8WUX2|EUKARYA|NO_SP|2,0
Q9QXK3|EUKARYA|NO_SP|1,0
K7X479|EUKARYA|NO_SP|0,0
P97275|EUKARYA|NO_SP|0,0
Q9P7N2|EUKARYA|NO_SP|2,0
A0A0A6YY25|EUKARYA|NO_SP|0,0
B4FUP5|EUKARYA|NO_SP|0,0
O15144|EUKARYA|NO_SP|1,0
Q9C8Y4|EUKARYA|NO_SP|2,0
Q99459|EUKARYA|NO_SP|2,0
P11802|EUKARYA|NO_SP|0,0
Q810M1|EUKARYA|NO_SP|1,0
Q8BTW8|EUKARYA|NO_SP|1,0
B4FNK8|EUKARYA|NO_SP|0,0
Q8TD16|EUKARYA|NO_SP|0,0
Q2QQ32|EUKARYA|NO_SP|1,0
O97101|EUKARYA|NO_SP|2,0
Q504J1|EUKARYA|NO_SP|0,0
O15234|EUKARYA|NO_SP|0,0
Q9U2M1|EUKARYA|NO_SP|1,0
P07872|EUKARYA|NO_SP|0,0
G5EDW1|EUKARYA|NO_SP|2,0
Q9Z1R2|EUKARYA|NO_SP|2,0
Q64559|EUKARYA|NO_SP|0,0
Q8AVT9|EUKARYA|NO_SP|2,0
P05631|EUKARYA|NO_SP|0,0
P0DO12|EUKARYA|NO_SP|1,0
Q8L743|EUKARYA|NO_SP|0,0
P15104|EUKARYA|NO_SP|2,0
Q969S8|EUKARYA|NO_SP|0,0
Q9JIY2|EUKARYA|NO_SP|1,0
Q9LXN4|EUKARYA|NO_SP|2,0
P84074|EUKARYA|NO_SP|1,0
A1Z1Q3|EUKARYA|NO_SP|2,0
Q9STL9|EUKARYA|NO_SP|1,0
Q9ZU25|EUKARYA|NO_SP|0,0
O14744|EUKARYA|NO_SP|1,0
Q9CZD3|EUKARYA|NO_SP|0,0
Q6GKV1|EUKARYA|NO_SP|1,0
Q0D7I3|EUKARYA|NO_SP|0,0
Q8BH86|EUKARYA|NO_SP|0,0
Q9ES71|EUKARYA|NO_SP|0,0
Q9LFC0|EUKARYA|NO_SP|2,0
Q22058|EUKARYA|NO_SP|1,0
P91277|EUKARYA|NO_SP|1,0
P14735|EUKARYA|NO_SP|2,0
A6NK58|EUKARYA|NO_SP|0,0
Q9M8S0|EUKARYA|NO_SP|1,0
P55081|EUKARYA|NO_SP|2,0
Q94BS2|EUKARYA|NO_SP|0,0
Q94AI4|EUKARYA|NO_SP|2,0
Q6NQ54|EUKARYA|NO_SP|2,0
P42842|EUKARYA|NO_SP|2,0
Q9SRN4|EUKARYA|NO_SP|0,0
P48721|EUKARYA|NO_SP|0,0
P08631|EUKARYA|NO_SP|1,0
Q5S007|EUKARYA|NO_SP|2,0
P43246|EUKARYA|NO_SP|2,0
P07150|EUKARYA|NO_SP|1,0
Q9LZD3|EUKARYA|NO_SP|2,0
P0DO11|EUKARYA|NO_SP|1,0
Q8C4V4|EUKARYA|NO_SP|1,0
P23772|EUKARYA|NO_SP|2,0
P40066|EUKARYA|NO_SP|0,0
Q9H2G9|EUKARYA|NO_SP|1,0
Q944I4|EUKARYA|NO_SP|2,0
Q3ED68|EUKARYA|NO_SP|1,0
Q99NI4|EUKARYA|NO_SP|0,0
Q9LV75|EUKARYA|NO_SP|1,0
Q63ZY3|EUKARYA|NO_SP|0,0
Q39011|EUKARYA|NO_SP|0,0
P92958|EUKARYA|NO_SP|0,0
O95777|EUKARYA|NO_SP|0,0
Q86W50|EUKARYA|NO_SP|1,0
Q8RZ35|EUKARYA|NO_SP|2,0
Q6DE18|EUKARYA|NO_SP|2,0
Q9NQX3|EUKARYA|NO_SP|1,0
O60443|EUKARYA|NO_SP|2,0
O88904|EUKARYA|NO_SP|1,0
Q2MJS2|EUKARYA|NO_SP|2,0
Q96P70|EUKARYA|NO_SP|0,0
Q14678|EUKARYA|NO_SP|0,0
Q96500|EUKARYA|NO_SP|0,0
Q8NHW3|EUKARYA|NO_SP|0,0
Q7L2J0|EUKARYA|NO_SP|0,0
L0R8F8|EUKARYA|NO_SP|0,0
Q8LPL7|EUKARYA|NO_SP|1,0
O15143|EUKARYA|NO_SP|2,0
Q9S7R7|EUKARYA|NO_SP|2,0
O17670|EUKARYA|NO_SP|2,0
Q10MI4|EUKARYA|NO_SP|0,0
Q84UI6|EUKARYA|NO_SP|0,0
G2TRN4|EUKARYA|NO_SP|1,0
Q8BMB0|EUKARYA|NO_SP|2,0
F1QN48|EUKARYA|NO_SP|2,0
Q6ISB3|EUKARYA|NO_SP|2,0
Q8BJA3|EUKARYA|NO_SP|1,0
O95760|EUKARYA|NO_SP|1,0
A3AHG5|EUKARYA|NO_SP|0,0
Q9Y333|EUKARYA|NO_SP|0,0
Q96T76|EUKARYA|NO_SP|0,0
O80917|EUKARYA|NO_SP|0,0
Q3MK94|EUKARYA|NO_SP|2,0
Q9ERZ6|EUKARYA|NO_SP|1,0
Q9SZI6|EUKARYA|NO_SP|1,0
Q69T99|EUKARYA|NO_SP|0,0
P10103|EUKARYA|NO_SP|1,0
Q23541|EUKARYA|NO_SP|2,0
G5EDB2|EUKARYA|NO_SP|0,0
O15145|EUKARYA|NO_SP|1,0
Q03001|EUKARYA|NO_SP|0,0
O80506|EUKARYA|NO_SP|1,0
Q96PP9|EUKARYA|NO_SP|0,0
P51610|EUKARYA|NO_SP|2,0
P46609|EUKARYA|NO_SP|0,0
Q12948|EUKARYA|NO_SP|0,0
Q7XP65|EUKARYA|NO_SP|0,0
P0CP68|EUKARYA|NO_SP|0,0
P63159|EUKARYA|NO_SP|1,0
Q8CHK4|EUKARYA|NO_SP|2,0
Q9SXP7|EUKARYA|NO_SP|2,0
Q7TNC4|EUKARYA|NO_SP|2,0
Q0DX67|EUKARYA|NO_SP|1,0
Q8N8Q3|EUKARYA|NO_SP|2,0
P38874|EUKARYA|NO_SP|2,0
K4B6C9|EUKARYA|NO_SP|1,0
O14321|EUKARYA|NO_SP|1,0
Q940M0|EUKARYA|NO_SP|2,0
Q402E1|EUKARYA|NO_SP|0,0
Q9H116|EUKARYA|NO_SP|0,0
Q8TF76|EUKARYA|NO_SP|0,0
Q9H2X6|EUKARYA|NO_SP|1,0
P09022|EUKARYA|NO_SP|1,0
F4HQD4|EUKARYA|NO_SP|2,0
E9P974|EUKARYA|NO_SP|0,0
Q9TY83|EUKARYA|NO_SP|2,0
Q96J02|EUKARYA|NO_SP|0,0
Q9P2G3|EUKARYA|NO_SP|0,0
Q2MJT0|EUKARYA|NO_SP|2,0
O00255|EUKARYA|NO_SP|1,0
Q96I76|EUKARYA|NO_SP|0,0
O35501|EUKARYA|NO_SP|0,0
P26583|EUKARYA|NO_SP|1,0
Q10I26|EUKARYA|NO_SP|0,0
Q9JKF1|EUKARYA|NO_SP|1,0
Q7YS70|EUKARYA|NO_SP|0,0
P09922|EUKARYA|NO_SP|0,0
A0A1B1FHP3|EUKARYA|NO_SP|2,0
Q9FMM3|EUKARYA|NO_SP|0,0
Q10F03|EUKARYA|NO_SP|0,0
P20081|EUKARYA|NO_SP|1,0
H0UZ81|EUKARYA|NO_SP|1,0
Q9FY99|EUKARYA|NO_SP|0,0
Q8ND71|EUKARYA|NO_SP|2,0
O97863|EUKARYA|NO_SP|1,0
Q9ZPI5|EUKARYA|NO_SP|0,0
Q9VBX2|EUKARYA|NO_SP|1,0
Q53NF7|EUKARYA|NO_SP|0,0
P16054|EUKARYA|NO_SP|1,0
Q9Y4Z0|EUKARYA|NO_SP|0,0
Q28165|EUKARYA|NO_SP|0,0
Q8R107|EUKARYA|NO_SP|2,0
Q92620|EUKARYA|NO_SP|2,0
P63012|EUKARYA|NO_SP|0,0
Q8VYZ5|EUKARYA|NO_SP|2,0
Q8NBN7|EUKARYA|NO_SP|0,0
P10896|EUKARYA|NO_SP|0,0
F1SZ41|EUKARYA|NO_SP|0,0
Q2VLK6|EUKARYA|NO_SP|2,0
Q8LDS4|EUKARYA|NO_SP|0,0
Q9VCH5|EUKARYA|NO_SP|0,0
Q9Y6F1|EUKARYA|NO_SP|1,0
Q8BTQ0|EUKARYA|NO_SP|0,0
Q13492|EUKARYA|NO_SP|2,0
Q99575|EUKARYA|NO_SP|1,0
Q571I4|EUKARYA|NO_SP|1,0
Q56XY2|EUKARYA|NO_SP|0,0
A0A1B1WAJ0|EUKARYA|NO_SP|2,0
O01803|EUKARYA|NO_SP|0,0
Q80Z29|EUKARYA|NO_SP|2,0
Q94JV5|EUKARYA|NO_SP|2,0
A0A386CAB9|EUKARYA|NO_SP|1,0
Q99MA9|EUKARYA|NO_SP|0,0
Q9VIT0|EUKARYA|NO_SP|2,0
A0A075TMP0|EUKARYA|NO_SP|2,0
Q8BRE0|EUKARYA|NO_SP|0,0
Q96I51|EUKARYA|NO_SP|0,0
Q6PCD5|EUKARYA|NO_SP|0,0
Q9SMR4|EUKARYA|NO_SP|0,0
Q5UIP0|EUKARYA|NO_SP|2,0
P0C7R2|EUKARYA|NO_SP|1,0
O88559|EUKARYA|NO_SP|1,0
Q8GZU0|EUKARYA|NO_SP|2,0
Q09357|EUKARYA|NO_SP|1,0
Q09591|EUKARYA|NO_SP|0,0
Q8K4J6|EUKARYA|NO_SP|0,0
Q8C5W4|EUKARYA|NO_SP|0,0
Q23243|EUKARYA|NO_SP|0,0
O49429|EUKARYA|NO_SP|0,0
I1LPE9|EUKARYA|NO_SP|0,0
Q9LZA5|EUKARYA|NO_SP|2,0
P52593|EUKARYA|NO_SP|1,0
P21957|EUKARYA|NO_SP|2,0
P80093|EUKARYA|NO_SP|2,0
P48483|EUKARYA|NO_SP|0,0
Q9VNX1|EUKARYA|NO_SP|1,0
Q9CQJ4|EUKARYA|NO_SP|1,0
P20591|EUKARYA|NO_SP|0,0
Q9SN12|EUKARYA|NO_SP|2,0
Q19345|EUKARYA|NO_SP|0,0
Q10Q07|EUKARYA|NO_SP|0,0
O54968|EUKARYA|NO_SP|2,0
P40064|EUKARYA|NO_SP|0,0
O00764|EUKARYA|NO_SP|2,0
Q92785|EUKARYA|NO_SP|1,0
P35244|EUKARYA|NO_SP|2,0
Q19537|EUKARYA|NO_SP|1,0
Q9BRJ2|EUKARYA|NO_SP|2,0
H9G301|EUKARYA|NO_SP|2,0
Q8VII8|EUKARYA|NO_SP|1,0
Q9Z0Y9|EUKARYA|NO_SP|0,0
P49687|EUKARYA|NO_SP|0,0
Q9UQ80|EUKARYA|NO_SP|0,0
Q8N328|EUKARYA|NO_SP|2,0
Q96PZ0|EUKARYA|NO_SP|2,0
F4KFB3|EUKARYA|NO_SP|1,0
P70698|EUKARYA|NO_SP|1,0
Q96N64|EUKARYA|NO_SP|0,0
Q13123|EUKARYA|NO_SP|2,0
Q9LUE6|EUKARYA|NO_SP|2,0
P53671|EUKARYA|NO_SP|2,0
Q5UG13|EUKARYA|NO_SP|0,0
P0DKB7|EUKARYA|NO_SP|2,0
A0A2R6S148|EUKARYA|NO_SP|2,0
Q9UBB6|EUKARYA|NO_SP|0,0
Q96PY6|EUKARYA|NO_SP|0,0
Q08213|EUKARYA|NO_SP|1,0
Q9Z1J3|EUKARYA|NO_SP|0,0
E9Q7G0|EUKARYA|NO_SP|2,0
Q2PEG7|EUKARYA|NO_SP|2,0
Q02218|EUKARYA|NO_SP|2,0
Q0JNI9|EUKARYA|NO_SP|0,0
Q8C167|EUKARYA|NO_SP|1,0
Q9LU86|EUKARYA|NO_SP|0,0
Q8LEV7|EUKARYA|NO_SP|0,0
Q9FIN1|EUKARYA|NO_SP|0,0
Q8HYL8|EUKARYA|NO_SP|0,0
Q8R0S1|EUKARYA|NO_SP|1,0
F4IAW1|EUKARYA|NO_SP|2,0
O94544|EUKARYA|NO_SP|1,0
Q9SJZ6|EUKARYA|NO_SP|2,0
Q91Y86|EUKARYA|NO_SP|0,0
Q8CGY8|EUKARYA|NO_SP|0,0
Q8C1B2|EUKARYA|NO_SP|2,0
P48486|EUKARYA|NO_SP|0,0
Q42418|EUKARYA|NO_SP|1,0
Q8LGZ9|EUKARYA|NO_SP|1,0
Q6K5X1|EUKARYA|NO_SP|0,0
O75496|EUKARYA|NO_SP|2,0
Q8BUV3|EUKARYA|NO_SP|1,0
P0DPK5|EUKARYA|NO_SP|0,0
Q6NYC1|EUKARYA|NO_SP|1,0
P05696|EUKARYA|NO_SP|0,0
Q9FFD8|EUKARYA|NO_SP|1,0
Q8LB47|EUKARYA|NO_SP|2,0
P11913|EUKARYA|NO_SP|0,0
A3AWH5|EUKARYA|NO_SP|2,0
Q9VCE6|EUKARYA|NO_SP|2,0
P40850|EUKARYA|NO_SP|2,0
F4KDA5|EUKARYA|NO_SP|0,0
Q62504|EUKARYA|NO_SP|0,0
A0A120KVR5|EUKARYA|NO_SP|0,0
Q10MB4|EUKARYA|NO_SP|2,0
Q9FJR9|EUKARYA|NO_SP|1,0
Q68DD2|EUKARYA|NO_SP|2,0
Q96S99|EUKARYA|NO_SP|0,0
Q9CQJ2|EUKARYA|NO_SP|2,0
Q5Z5B7|EUKARYA|NO_SP|0,0
Q8C8B0|EUKARYA|NO_SP|0,0
Q90596|EUKARYA|NO_SP|0,0
O57342|EUKARYA|NO_SP|0,0
Q0WUY1|EUKARYA|NO_SP|2,0
O00217|EUKARYA|NO_SP|0,0
O17072|EUKARYA|NO_SP|2,0
Q9VDV3|EUKARYA|NO_SP|0,0
O75679|EUKARYA|NO_SP|2,0
Q14344|EUKARYA|NO_SP|2,0
Q7TSE9|EUKARYA|NO_SP|1,0
Q94517|EUKARYA|NO_SP|1,0
E9QI36|EUKARYA|NO_SP|2,0
Q9UBX0|EUKARYA|NO_SP|1,0
O75840|EUKARYA|NO_SP|2,0
Q9BZL6|EUKARYA|NO_SP|0,0
Q9SRX6|EUKARYA|NO_SP|0,0
Q2KHI9|EUKARYA|NO_SP|2,0
Q9CAH0|EUKARYA|NO_SP|2,0
Q18711|EUKARYA|NO_SP|1,0
Q9SGU3|EUKARYA|NO_SP|2,0
Q8LH59|EUKARYA|NO_SP|0,0
O17286|EUKARYA|NO_SP|2,0
Q5QGS0|EUKARYA|NO_SP|2,0
Q9FZK4|EUKARYA|NO_SP|1,0
Q5PP51|EUKARYA|NO_SP|1,0
Q7JXF5|EUKARYA|NO_SP|0,0
P22059|EUKARYA|NO_SP|0,0
P38075|EUKARYA|NO_SP|2,0
Q8BP40|EUKARYA|NO_SP|2,0
Q9M9W3|EUKARYA|NO_SP|0,0
B6UV92|EUKARYA|NO_SP|0,0
Q13610|EUKARYA|NO_SP|0,0
Q99424|EUKARYA|NO_SP|1,0
Q9UKV8|EUKARYA|NO_SP|0,0
Q94JF2|EUKARYA|NO_SP|2,0
Q9ESL4|EUKARYA|NO_SP|0,0
Q96A72|EUKARYA|NO_SP|1,0
Q5HYI7|EUKARYA|NO_SP|1,0
Q8NBF2|EUKARYA|NO_SP|2,0
Q9FG73|EUKARYA|NO_SP|2,0
Q9XIP2|EUKARYA|NO_SP|2,0
Q9UKK3|EUKARYA|NO_SP|2,0
Q4QEZ7|EUKARYA|NO_SP|1,0
Q9Y580|EUKARYA|NO_SP|0,0
A0A145P7T2|EUKARYA|NO_SP|0,0
F1SZ42|EUKARYA|NO_SP|0,0
P53667|EUKARYA|NO_SP|2,0
O75030|EUKARYA|NO_SP|1,0
Q9LTW4|EUKARYA|NO_SP|1,0
Q24JK1|EUKARYA|NO_SP|2,0
Q60674|EUKARYA|NO_SP|0,0
P0DJD4|EUKARYA|NO_SP|0,0
Q9P258|EUKARYA|NO_SP|0,0
Q9W2E7|EUKARYA|NO_SP|0,0
Q03200|EUKARYA|NO_SP|0,0
Q9QXA5|EUKARYA|NO_SP|0,0
Q9UI95|EUKARYA|NO_SP|2,0
Q8TD08|EUKARYA|NO_SP|0,0
Q2RB33|EUKARYA|NO_SP|0,0
